date,scoreAAPL,closeAAPL,scoreAMZN,closeAMZN,scoreGOOGL,closeGOOGL,scoreMSFT,closeMSFT,scoreTSLA,closeTSLA,dateMarket
3/10/2016,0.229363886,25.12516212,0.517874382,771.289978,0.748253632,795.8200073,0.435699846,53.98306656,0.590192612,43.04000092,8/29/2016
3/11/2016,0.234563213,24.93228722,0.513952372,767.5800171,0.772202212,791.9199829,0.436749458,53.78794479,0.56877784,42.26800156,8/30/2016
3/12/2016,0.24328961,24.95580864,0.497934324,769.1599731,0.790279537,789.8499756,0.446601161,53.38842392,0.583659321,42.40200043,8/31/2016
3/13/2016,0.237320901,25.10399246,0.479239583,770.6199951,0.775668389,791.4000244,0.457391639,53.50920868,0.568266209,40.15399933,9/1/2016
3/14/2016,0.224817488,25.33920097,0.474905596,772.4400024,0.786281095,796.8699951,0.455007951,53.58353043,0.552095885,39.55599976,9/2/2016
3/15/2016,0.222352456,25.33214378,0.478958212,788.8699951,0.807106921,808.0200195,0.450587458,53.52779007,0.564043871,40.56600189,9/6/2016
3/16/2016,0.220654279,25.48738289,0.475724906,784.4799805,0.829283761,807.9899902,0.448059509,53.57424164,0.581404682,40.34199905,9/7/2016
3/17/2016,0.225191272,24.81938362,0.465060936,784.0599976,0.849361606,802.8400269,0.422836375,53.3605423,0.561362495,39.47200012,9/8/2016
3/18/2016,0.237842272,24.25723076,0.456223527,760.1400146,0.864474018,788.4799805,0.425049506,52.22698975,0.548648992,38.89400101,9/9/2016
3/19/2016,0.258744784,24.80056953,0.458353448,771.4899902,0.891100598,798.8200073,0.418470559,53.00747299,0.545374656,39.65999985,9/12/2016
3/20/2016,0.266550985,25.39094543,0.438819858,761.0100098,0.868640281,788.7199707,0.414279492,52.5243187,0.546641028,39.20999908,9/13/2016
3/21/2016,0.267600712,26.2894516,0.442417263,761.0900269,0.83299267,790.460022,0.412247511,52.27344894,0.55086812,39.2820015,9/14/2016
3/22/2016,0.277820374,27.18324852,0.429184353,769.6900024,0.822387036,801.2299805,0.410458231,53.13754654,0.542013739,40.08399963,9/15/2016
3/23/2016,0.2872972,27.03036308,0.418409468,778.5200195,0.802354985,797.9699707,0.407411486,53.19329071,0.534200536,41.08000183,9/16/2016
3/24/2016,0.286687282,26.71518135,0.418395207,775.0999756,0.793394692,795.3900146,0.410926685,52.89598083,0.531704562,41.26800156,9/19/2016
3/25/2016,0.304903631,26.71282578,0.423353388,780.2199707,0.816472569,799.7800293,0.40246816,52.78446579,0.524948355,40.9280014,9/20/2016
3/26/2016,0.322762312,26.70812225,0.438324529,789.7399902,0.837434048,805.0300293,0.394413777,53.6671524,0.498979573,41.04399872,9/21/2016
3/27/2016,0.315821933,26.95979881,0.431187084,804.7000122,0.838480891,815.9500122,0.399323029,53.72290421,0.49483854,41.2859993,9/22/2016
3/28/2016,0.301506352,26.51054764,0.408837918,805.75,0.80019679,814.960022,0.400287466,53.3605423,0.489556613,41.49000168,9/23/2016
3/29/2016,0.299380675,26.55053329,0.401417865,799.1599731,0.81098933,802.6500244,0.406262739,52.86810303,0.480935172,41.79800034,9/26/2016
3/30/2016,0.301235635,26.59992409,0.409002995,816.1099854,0.795734379,810.7299805,0.380886763,53.84369278,0.493176634,41.16199875,9/27/2016
3/31/2016,0.316263793,26.80220795,0.416967778,828.7199707,0.802113852,810.0599976,0.368888625,53.91802597,0.506210318,41.25400162,9/28/2016
4/1/2016,0.330608919,26.38588524,0.410815928,829.0499878,0.822867364,802.6400146,0.349534524,53.33267212,0.503198366,40.13999939,9/29/2016
4/2/2016,0.337588259,26.59051895,0.40931348,837.3099976,0.812308889,804.0599976,0.340441956,53.51850128,0.511705311,40.80599976,9/30/2016
4/3/2016,0.344456197,26.46585655,0.403561799,836.7399902,0.793026957,800.3800049,0.325352186,53.35124588,0.486228318,42.74000168,10/3/2016
4/4/2016,0.344644341,26.57875633,0.399212139,834.0300293,0.790074293,802.789978,0.315964286,53.18400574,0.472459255,42.2820015,10/4/2016
4/5/2016,0.336639255,26.59051895,0.400427732,844.3599854,0.795852413,801.2299805,0.312700931,53.55566406,0.466431211,41.69200134,10/5/2016
4/6/2016,0.336136338,26.78809357,0.402546864,841.6599731,0.814434978,803.0800171,0.315928444,53.64857864,0.472749936,40.20000076,10/6/2016
4/7/2016,0.343126672,26.82807541,0.411783126,839.4299927,0.798544712,800.710022,0.317158643,53.70431519,0.482717475,39.3219986,10/7/2016
4/8/2016,0.354067558,27.29615402,0.425875422,841.710022,0.77904508,814.1699829,0.336595496,53.92732239,0.490047233,40.18999863,10/10/2016
4/9/2016,0.370566784,27.35495377,0.451063584,831,0.770711746,809.5700073,0.352803302,53.13754654,0.490945365,40.02000046,10/11/2016
4/10/2016,0.369282133,27.59957314,0.453021949,834.0900269,0.755254618,811.7700195,0.350058488,53.06322098,0.512530603,40.30199814,10/12/2016
4/11/2016,0.377836137,27.51489639,0.461899125,829.2800293,0.748556054,804.0800171,0.338795528,52.88667679,0.502696911,40.04800034,10/13/2016
4/12/2016,0.377715794,27.66777992,0.473939884,822.960022,0.745845773,804.5999756,0.347810217,53.35124588,0.510276838,39.30199814,10/14/2016
4/13/2016,0.381939252,27.64896584,0.475899958,812.9500122,0.73552505,806.8400269,0.337564286,53.16542053,0.519104405,38.79199982,10/17/2016
4/14/2016,0.385452458,27.63014984,0.465969169,817.6500244,0.73148285,821.4899902,0.347265954,53.57424164,0.508963411,39.81999969,10/18/2016
4/15/2016,0.390263106,27.54782104,0.474921899,817.6900024,0.6954072,826.8400269,0.355306344,53.45345306,0.506716325,40.7120018,10/19/2016
4/16/2016,0.399108975,27.53371239,0.484282813,810.3200073,0.66671023,821.6300049,0.378222354,53.19329071,0.535021749,39.81999969,10/20/2016
4/17/2016,0.397943477,27.42551613,0.481534903,818.9899902,0.658953416,824.0599976,0.392015457,55.43251801,0.551447348,40.01800156,10/21/2016
4/18/2016,0.39338577,27.67249107,0.463209624,838.0900269,0.637517608,835.7399902,0.388463686,56.67757416,0.558817075,40.55199814,10/24/2016
4/19/2016,0.385308257,27.81361389,0.460391057,835.1799927,0.612517608,828.5499878,0.37911736,56.66828156,0.539451729,40.4679985,10/25/2016
4/20/2016,0.37721589,27.18795204,0.464972427,822.5900269,0.609114247,822.0999756,0.360146763,56.3337822,0.527642798,40.44800186,10/26/2016
4/21/2016,0.372190919,26.92686844,0.462508425,818.3599854,0.612396964,817.3499756,0.353066689,55.84134293,0.51710403,40.80199814,10/27/2016
4/22/2016,0.373027733,26.74810791,0.466805945,776.3200073,0.642258075,819.5599976,0.369068962,55.62763977,0.523774906,39.99399948,10/28/2016
4/23/2016,0.381822398,26.70576859,0.467057287,789.8200073,0.6459599,809.9000244,0.369352587,55.67410278,0.518690055,39.54600143,10/31/2016
4/24/2016,0.37489056,26.22359276,0.44696941,785.4099731,0.624726261,805.4799805,0.374388166,55.56261063,0.521522536,38.15800095,11/1/2016
4/25/2016,0.351665447,26.24711037,0.420467615,765.5599976,0.601230119,788.4199829,0.383393466,55.21881866,0.529711421,37.60400009,11/2/2016
4/26/2016,0.343558935,25.96577644,0.433252336,767.0300293,0.568734728,782.1900024,0.376955839,55.0144043,0.532617887,37.48400116,11/3/2016
4/27/2016,0.339584899,25.73171997,0.454344952,755.0499878,0.575092212,781.0999756,0.367456403,54.54984283,0.533032369,38.11199951,11/4/2016
4/28/2016,0.335914323,26.10289955,0.460269497,784.9299927,0.565635926,802.0300293,0.35575928,56.13867188,0.527056669,38.64199829,11/7/2016
4/29/2016,0.332144868,26.25656319,0.453259766,787.75,0.559732869,811.9799805,0.373899903,56.18513107,0.527364286,38.98799896,11/8/2016
4/30/2016,0.320218587,26.21401215,0.451711639,771.8800049,0.5539789,805.5900269,0.362163223,55.90638351,0.527052794,38.01200104,11/9/2016
5/1/2016,0.297661842,25.48348236,0.454072726,742.3800049,0.527475922,780.289978,0.3873682,54.54055786,0.533456485,37.06999969,11/10/2016
5/2/2016,0.29121495,25.63478851,0.452922084,739.0100098,0.511374481,771.75,0.401359239,54.83787155,0.517074478,37.7120018,11/11/2016
5/3/2016,0.29021476,24.99173546,0.449755032,719.0700073,0.499527985,753.2199707,0.400765792,54.00164413,0.527697531,36.29000092,11/14/2016
5/4/2016,0.288488982,25.32271767,0.454724806,743.2399902,0.484975264,775.1599731,0.393837517,55.0680275,0.543823497,36.75400162,11/15/2016
5/5/2016,0.28554923,26.00360298,0.465709858,746.4899902,0.477479972,779.9799805,0.386660107,55.7976532,0.534663273,36.7859993,11/16/2016
5/6/2016,0.285854453,25.99414635,0.477901394,756.4000244,0.47993439,786.1599731,0.392215662,56.72371674,0.530775646,37.73199844,11/17/2016
5/7/2016,0.292417697,26.02014732,0.476792703,760.1599731,0.513785724,775.9699707,0.374413077,56.45244598,0.516636911,37.00400162,11/18/2016
5/8/2016,0.291199206,26.41497231,0.469155404,780,0.547045958,784.7999878,0.356406156,56.92950439,0.518224213,36.90399933,11/21/2016
5/9/2016,0.288744768,26.43151855,0.461861853,785.3300171,0.551986078,785,0.345520805,57.1727066,0.513011535,38.23400116,11/22/2016
5/10/2016,0.282645554,26.29676056,0.468036969,780.1199951,0.560595618,779,0.340814683,56.4992218,0.51166885,38.62799835,11/23/2016
5/11/2016,0.278403764,26.42915154,0.476781709,780.3699951,0.561064181,780.2299805,0.346895243,56.62081146,0.507937045,39.33000183,11/25/2016
5/12/2016,0.280644433,26.37714005,0.480024218,766.7700195,0.558968943,785.789978,0.332954777,56.69564819,0.501909567,39.22399902,11/28/2016
5/13/2016,0.283422395,26.35113335,0.488113164,762.5200195,0.552711905,789.4400024,0.340261935,57.14464951,0.501438268,37.91400146,11/29/2016
5/14/2016,0.298973887,26.12890244,0.496696651,750.5700073,0.558231802,775.8800049,0.332832994,56.36825562,0.522302482,37.88000107,11/30/2016
5/15/2016,0.309254855,25.88539505,0.488019478,743.6500244,0.57141362,764.3300171,0.330026181,55.3767128,0.51200468,36.37599945,12/1/2016
5/16/2016,0.306085545,25.98232269,0.497452664,740.3400269,0.592539161,764.460022,0.330545701,55.42348099,0.509088907,36.29399872,12/2/2016
5/17/2016,0.311917304,25.79555321,0.503238143,759.3599854,0.586653466,778.2199707,0.291675398,56.33084106,0.499766622,37.36000061,12/5/2016
5/18/2016,0.315628424,25.99414635,0.509496963,764.7199707,0.587786183,776.1799927,0.289390426,56.07827759,0.502337371,37.16999817,12/6/2016
5/19/2016,0.325657296,26.24947357,0.500578988,770.4199829,0.603647082,791.4699707,0.304352782,57.40656662,0.521512836,38.63000107,12/7/2016
5/20/2016,0.333711566,26.50717545,0.49531517,767.3300171,0.61871896,795.1699829,0.339006435,57.06981659,0.526766147,38.45800018,12/8/2016
5/21/2016,0.340980777,26.93981743,0.497902901,768.6599731,0.620612498,809.4500122,0.350923684,57.96781921,0.541707817,38.43600082,12/9/2016
5/22/2016,0.348768739,26.78614426,0.493016475,760.1199951,0.595494295,807.9000244,0.338714161,58.1548996,0.549218697,38.48600006,12/12/2016
5/23/2016,0.351887826,27.23297691,0.487203417,774.3400269,0.588392315,815.3400269,0.337861282,58.91259384,0.545692594,39.63000107,12/13/2016
5/24/2016,0.357657416,27.23297691,0.493449942,768.8200073,0.589784685,817.8900146,0.335037788,58.63196182,0.55086455,39.73799896,12/14/2016
5/25/2016,0.368338063,27.38191795,0.495767193,761,0.608510619,815.6500244,0.336669081,58.53841782,0.551714084,39.51599884,12/15/2016
5/26/2016,0.381624508,27.41738319,0.483369918,757.7700195,0.635135293,809.8400269,0.337949162,58.27649689,0.551214889,40.4980011,12/16/2016
5/27/2016,0.389292717,27.57577896,0.472957279,766,0.636329049,812.5,0.339458626,59.51125336,0.567123411,40.54600143,12/19/2016
5/28/2016,0.403784077,27.64907074,0.471611132,771.2199707,0.652729344,815.2000122,0.333073558,59.43642044,0.580571535,41.75799942,12/20/2016
5/29/2016,0.409503466,27.67507362,0.467570969,770.5999756,0.673024689,812.2000122,0.327250124,59.43642044,0.575271599,41.54000092,12/21/2016
5/30/2016,0.412980028,27.49303627,0.456031008,766.3400269,0.66639686,809.6799927,0.352485341,59.44578552,0.559400171,41.68999863,12/22/2016
5/31/2016,0.415239599,27.54741096,0.46047969,760.5900269,0.677907644,807.7999878,0.328872421,59.15579987,0.559519128,42.66799927,12/23/2016
6/1/2016,0.408922805,27.72236252,0.471755088,771.4000244,0.690150492,809.9299927,0.323927989,59.19320297,0.557088004,43.90599823,12/27/2016
6/2/2016,0.403899323,27.60415268,0.469553512,772.1300049,0.706859444,804.5700073,0.316128519,58.92195129,0.556551652,43.94800186,12/28/2016
6/3/2016,0.409187966,27.59706116,0.472069208,765.1500244,0.719839373,802.8800049,0.313748551,58.83775711,0.560397338,42.93600082,12/29/2016
6/4/2016,0.416546912,27.38191795,0.460261892,749.8699951,0.722361895,792.4500122,0.308597919,58.12683868,0.581606958,42.73799896,12/30/2016
6/5/2016,0.42575573,27.45993805,0.44196784,753.6699829,0.726373475,808.0100098,0.297807321,58.53841782,0.592047291,43.39799881,1/3/2017
6/6/2016,0.422193681,27.42920303,0.443463374,757.1799927,0.704191657,807.7700195,0.287238028,58.27649689,0.59846646,45.39799881,1/4/2017
6/7/2016,0.422700313,27.56869125,0.439233257,780.4500122,0.698709201,813.0200195,0.274677886,58.27649689,0.588794995,45.34999847,1/5/2017
6/8/2016,0.436273542,27.87602997,0.424758915,795.9899902,0.683378135,825.210022,0.267462878,58.78162766,0.587888624,45.80199814,1/6/2017
6/9/2016,0.450108547,28.13136101,0.415944855,796.9199829,0.669057058,827.1799927,0.27338857,58.59454727,0.600472282,46.25600052,1/9/2017
6/10/2016,0.454051975,28.15973282,0.412045917,795.9000244,0.652326687,826.0100098,0.265025997,58.57583237,0.617286524,45.97399902,1/10/2017
6/11/2016,0.456723103,28.31103897,0.397832353,799.0200195,0.646493997,829.8599854,0.281444524,59.10902405,0.631737035,45.94599915,1/11/2017
6/12/2016,0.45797567,28.19283104,0.390910494,813.6400146,0.64172673,829.5300293,0.275896953,58.56648254,0.629229793,45.91799927,1/12/2017
6/13/2016,0.452194878,28.14318848,0.389068471,817.1400146,0.634484935,830.9400024,0.283725236,58.65067291,0.614918856,47.54999924,1/13/2017
6/14/2016,0.446218082,28.37014961,0.396106132,809.7199707,0.639072146,827.460022,0.286172753,58.49165344,0.615161741,47.11600113,1/17/2017
6/15/2016,0.444725322,28.36778069,0.395022924,807.4799805,0.649055725,829.0200195,0.29176592,58.46358871,0.598642317,47.67200089,1/18/2017
6/16/2016,0.436432662,28.31813622,0.394389809,809.039978,0.658574806,824.3699951,0.321261922,58.27649689,0.593053961,48.7519989,1/19/2017
6/17/2016,0.419685581,28.37014961,0.394520087,808.3300171,0.672931362,828.1699829,0.322187714,58.68809128,0.55366904,48.94599915,1/20/2017
6/18/2016,0.4200846,28.38905716,0.403371986,817.8800049,0.670782047,844.4299927,0.310682354,58.89388657,0.548191545,49.7840004,1/23/2017
6/19/2016,0.424313333,28.36305237,0.400700573,822.4400024,0.664281597,849.5300293,0.300870287,59.41771698,0.556258239,50.92200089,1/24/2017
6/20/2016,0.423586829,28.81460953,0.400434394,836.5200195,0.652969969,858.4500122,0.289549876,59.56737518,0.526893411,50.89400101,1/25/2017
6/21/2016,0.418155442,28.82879639,0.380185254,839.1500244,0.641716644,856.9799805,0.287025681,60.11927032,0.509164277,50.5019989,1/26/2017
6/22/2016,0.405174821,28.83115959,0.379752009,835.7700195,0.631171565,845.0300293,0.289614945,61.53175354,0.515681833,50.59000015,1/27/2017
6/23/2016,0.40053807,28.75550652,0.378176662,830.3800049,0.618596609,823.8300171,0.29736141,60.92373657,0.514851763,50.12599945,1/30/2017
6/24/2016,0.389740842,28.68930817,0.376943625,823.4799805,0.581875326,820.1900024,0.29781806,60.47473145,0.527045828,50.38600159,1/31/2017
6/25/2016,0.388374832,30.4387989,0.380419816,832.3499756,0.556353593,815.2399902,0.308269449,59.47385025,0.536422856,49.84799957,2/1/2017
6/26/2016,0.389784061,30.38679123,0.389355293,839.9500122,0.574325256,818.2600098,0.306702188,59.09031677,0.525500452,50.31000137,2/2/2017
6/27/2016,0.376591143,30.51682091,0.388544006,810.2000122,0.560097029,820.1300049,0.325516094,59.56737518,0.510084806,50.26599884,2/3/2017
6/28/2016,0.370252157,30.80288696,0.39319964,807.6400146,0.552577166,821.6199951,0.342345543,59.52996063,0.496253357,51.55400085,2/6/2017
6/29/2016,0.364503508,31.09604454,0.399145349,812.5,0.561996535,829.2299805,0.338966258,59.33352661,0.481939064,51.49599838,2/7/2017
6/30/2016,0.359893938,31.21661186,0.394822598,819.710022,0.539167514,829.8800049,0.349555165,59.24934387,0.477676804,52.41600037,2/8/2017
7/1/2016,0.358236404,31.44218826,0.399434684,821.3599854,0.545428055,830.0599976,0.365552994,59.92284012,0.473559379,53.84000015,2/9/2017
7/2/2016,0.357424034,31.37094688,0.406166104,827.460022,0.506657553,834.8499756,0.362518868,59.86672211,0.474554142,53.84600067,2/10/2017
7/3/2016,0.348982644,31.64876175,0.395185561,836.5300293,0.48881769,838.960022,0.365072574,60.54021454,0.461563095,56.11999893,2/13/2017
7/4/2016,0.351317593,32.05954361,0.396533543,836.3900146,0.478389563,840.0300293,0.372894796,60.76608658,0.445981019,56.19599915,2/14/2017
7/5/2016,0.344173805,32.17588425,0.397217761,842.7000122,0.460743669,837.3200073,0.37360603,60.7284317,0.443982898,55.95199966,2/15/2017
7/6/2016,0.340595536,32.13789368,0.391997254,844.1400146,0.458204594,842.1699829,0.391078044,60.71902084,0.39544663,53.79000092,2/16/2017
7/7/2016,0.339589213,32.22575378,0.395876068,845.0700073,0.473116875,846.5499878,0.400288652,60.81313324,0.353280989,54.44599915,2/17/2017
7/8/2016,0.323196881,32.4584465,0.416011308,856.4400024,0.479671843,849.2700195,0.404256906,60.69079208,0.318886084,55.47800064,2/21/2017
7/9/2016,0.317126599,32.55579376,0.425257395,855.6099854,0.491557419,851.3599854,0.391593044,60.56845474,0.286529859,54.70199966,2/22/2017
7/10/2016,0.312379422,32.41807556,0.424659738,852.1900024,0.507962442,851,0.401800614,60.81313324,0.254496975,51.19800186,2/23/2017
7/11/2016,0.306610551,32.44894791,0.441862655,845.2399902,0.506978806,847.8099976,0.386312761,60.81313324,0.222710686,51.40000153,2/24/2017
7/12/2016,0.297219258,32.51305389,0.451091921,848.6400146,0.514320075,849.6699829,0.388885197,60.44610977,0.19077789,49.24599838,2/27/2017
7/13/2016,0.29763941,32.52730179,0.449948811,845.039978,0.516547236,844.9299927,0.389484409,60.2108345,0.173337413,49.9980011,2/28/2017
7/14/2016,0.294799089,33.19214249,0.443964866,853.0800171,0.50141126,856.75,0.384944541,61.11429214,0.159224689,50.00400162,3/1/2017
7/15/2016,0.302859643,32.99506378,0.44423512,848.9099731,0.471706426,849.8499756,0.379505912,60.23906708,0.158086586,50.09600067,3/2/2017
7/16/2016,0.317806498,33.18976212,0.435481459,849.8800049,0.475475366,849.0800171,0.387938323,60.46492767,0.173063692,50.31399918,3/3/2017
7/17/2016,0.337680277,33.085289,0.438150038,846.6099854,0.462183294,847.2700195,0.399318861,60.48374939,0.19405308,50.24200058,3/6/2017
7/18/2016,0.333725231,33.12802887,0.43623612,846.0200195,0.455757684,851.1500244,0.406951286,60.60610199,0.180680909,49.7179985,3/7/2017
7/19/2016,0.326156946,33.00456238,0.44361756,850.5,0.450537481,853.6400146,0.419451552,61.16133499,0.154247958,49.37400055,3/8/2017
7/20/2016,0.318067604,32.92857742,0.450427889,853,0.448945155,857.8400269,0.439705405,60.91666031,0.157408878,48.97999954,3/9/2017
7/21/2016,0.315920616,33.03779602,0.473543254,852.460022,0.460548164,861.4099731,0.455589278,61.10486221,0.141886002,48.73799896,3/10/2017
7/22/2016,0.33616991,33.05204391,0.481415787,854.5900269,0.47371343,864.5800171,0.468532695,60.89783096,0.131555792,49.23400116,3/13/2017
7/23/2016,0.34034605,33.00218201,0.488883202,852.5300293,0.488669338,865.9099731,0.469855369,60.61550903,0.135249371,51.59999847,3/14/2017
7/24/2016,0.348579447,33.35122681,0.497839831,852.9699707,0.511131877,868.3900146,0.471568194,60.93547821,0.122056829,51.14599991,3/15/2017
7/25/2016,0.348360159,33.40584183,0.500500895,853.4199829,0.518132628,870,0.474244702,60.83195114,0.1024141,52.40999985,3/16/2017
7/26/2016,0.353751472,33.23963547,0.505158552,852.3099976,0.501903884,872.3699951,0.490279351,61.04840088,0.093323993,52.29999924,3/17/2017
7/27/2016,0.361595956,33.58867645,0.500648426,856.9699707,0.50374788,867.9099731,0.486016727,61.10486221,0.098740281,52.38399887,3/20/2017
7/28/2016,0.365102267,33.20400238,0.499261505,843.2000122,0.517555855,850.1400146,0.49232547,60.42728043,0.109715174,50.13600159,3/21/2017
7/29/2016,0.376002034,33.57917023,0.500412206,848.0599976,0.51594178,849.7999878,0.499707474,61.19897461,0.138355951,51.0019989,3/22/2017
7/30/2016,0.38826036,33.46044922,0.511698615,847.3800049,0.563533112,839.6500244,0.518956987,61.04840088,0.143518327,50.95600128,3/23/2017
7/31/2016,0.407590478,33.39396286,0.500561397,845.6099854,0.550802945,835.1400146,0.508323249,61.15193939,0.148983268,52.63199997,3/24/2017
8/1/2016,0.411025455,33.45095825,0.496839599,846.8200073,0.57359988,838.5100098,0.534323205,61.26485443,0.126961593,54.04399872,3/27/2017
8/2/2016,0.425390625,34.14428711,0.501566009,856,0.583697375,840.6300049,0.534706669,61.44366455,0.12411372,55.49000168,3/28/2017
8/3/2016,0.425401636,34.22026443,0.513260747,874.3200073,0.594558954,849.8699951,0.538422908,61.61306,0.139273383,55.47600174,3/29/2017
8/4/2016,0.433950954,34.17515564,0.527882005,876.3400269,0.609184905,849.4799805,0.528471286,61.83891678,0.131194551,55.58399963,3/30/2017
8/5/2016,0.441737002,34.11104202,0.533499983,886.539978,0.60869034,847.7999878,0.52624609,61.98008347,0.188082131,55.65999985,3/31/2017
8/6/2016,0.445579654,34.12054062,0.539144979,891.5100098,0.59717942,856.75,0.532221101,61.68834686,0.250534317,59.70399857,4/3/2017
8/7/2016,0.441026448,34.37460709,0.544107125,906.8300171,0.597963273,852.5700073,0.546252847,61.85774994,0.2941924,60.74000168,4/4/2017
8/8/2016,0.44004721,34.19652176,0.534370112,909.2800293,0.58741096,848.9099731,0.559893714,61.69775772,0.31455964,59,4/5/2017
8/9/2016,0.443384681,34.11104202,0.532069492,898.2800293,0.584946983,845.0999756,0.55635281,61.85774994,0.321939746,59.74000168,4/6/2017
8/10/2016,0.450425253,34.03506088,0.526259304,894.8800049,0.594432499,842.0999756,0.5550331,61.81069183,0.334618684,60.50799942,4/7/2017
8/11/2016,0.459940878,33.99470139,0.516913832,907.039978,0.597027126,841.7000122,0.565002883,61.66950226,0.36779197,62.47800064,4/10/2017
8/12/2016,0.455859789,33.62904358,0.525018012,902.3599854,0.585596823,839.8800049,0.562150927,61.62246323,0.378114551,61.74200058,4/11/2017
8/13/2016,0.463839583,33.66940308,0.523795315,896.2299805,0.599428417,841.460022,0.565077893,61.38719177,0.396161153,59.36800003,4/12/2017
8/14/2016,0.457224652,33.49132538,0.516029432,884.6699829,0.623010521,840.1799927,0.567253761,61.12368393,0.407300946,60.79999924,4/13/2017
8/15/2016,0.450258125,33.6765213,0.525822783,901.9899902,0.619296283,855.1300049,0.560117143,61.62246323,0.396263277,60.2879982,4/17/2017
8/16/2016,0.443698236,33.52694321,0.523880865,903.7800293,0.612997874,853.9899902,0.545294881,61.53777695,0.393136412,60.04999924,4/18/2017
8/17/2016,0.443840146,33.40346146,0.521574719,899.2000122,0.624095738,856.5100098,0.539397986,61.2083931,0.399101176,61.10400009,4/19/2017
8/18/2016,0.447935718,33.82136917,0.518646403,902.0599976,0.64299726,860.0800171,0.523996498,61.64129639,0.416215803,60.5019989,4/20/2017
8/19/2016,0.454269199,33.78099823,0.518790231,898.5300293,0.64525367,858.9500122,0.507854203,62.48827362,0.447765587,61.11999893,4/21/2017
8/20/2016,0.460000715,34.10629654,0.520113464,907.4099731,0.639414222,878.9299927,0.491389149,63.55169678,0.479341854,61.60599899,4/24/2017
8/21/2016,0.443288424,34.31761932,0.525208657,907.6199951,0.631855276,888.8400269,0.486399167,63.91873169,0.476303665,62.75799942,4/25/2017
8/22/2016,0.446873018,34.11578751,0.517106131,909.289978,0.620980116,889.1400146,0.482699574,63.83403015,0.463143638,62.0340004,4/26/2017
8/23/2016,0.444255005,34.14190292,0.52047172,918.3800049,0.611028343,891.4400024,0.479447293,64.24810028,0.454681755,61.72600174,4/27/2017
8/24/2016,0.431537979,34.1086731,0.523961449,924.9899902,0.64180537,924.5200195,0.479789291,64.4269104,0.448858915,62.81399918,4/28/2017
8/25/2016,0.417527973,34.80437088,0.516592045,948.2299805,0.654136525,932.8200073,0.464830071,65.32095337,0.446661712,64.56600189,5/1/2017
8/26/2016,0.419844957,35.02519989,0.522405429,946.9400024,0.65613698,937.0900269,0.462575085,65.21743011,0.455501118,63.77799988,5/2/2017
8/27/2016,0.435891334,34.91835022,0.519842049,941.0300293,0.63455228,948.4500122,0.453385058,65.01040649,0.463565811,62.20399857,5/3/2017
8/28/2016,0.419691776,34.79250336,0.519810356,937.5300293,0.621572603,954.7199707,0.443956659,64.75628662,0.455253845,59.09199905,5/4/2017
8/29/2016,0.393117633,35.36949158,0.514861405,934.1500244,0.590163308,950.2800293,0.433163695,64.93509674,0.449360541,61.66999817,5/5/2017
8/30/2016,0.36919097,36.33113861,0.512993019,949.039978,0.608108344,958.6900024,0.43588385,64.87862396,0.44672626,61.43799973,5/8/2017
8/31/2016,0.352087639,36.56383133,0.51711065,952.8200073,0.631840595,956.710022,0.431105217,64.97276306,0.476924035,64.2519989,5/9/2017
9/1/2016,0.337037928,36.3904953,0.516876851,948.9500122,0.642925986,954.8400269,0.427482382,65.22683716,0.472845664,65.04399872,5/10/2017
9/2/2016,0.333124725,36.70520782,0.509370621,947.6199951,0.635187403,955.8900146,0.407983722,64.4269104,0.458294486,64.62000275,5/11/2017
9/3/2016,0.331332448,37.21782303,0.503136535,961.3499756,0.618335551,955.1400146,0.410702047,64.35163879,0.46789884,64.96199799,5/12/2017
9/4/2016,0.323090453,37.12245178,0.498565578,957.9699707,0.610785857,959.2199707,0.405141924,64.39867401,0.462597169,63.17599869,5/15/2017
9/5/2016,0.317874182,37.06761932,0.479205803,966.0700073,0.609069889,964.6099854,0.388909332,65.69537354,0.441779738,63.40200043,5/16/2017
9/6/2016,0.322573667,35.82304764,0.464825407,944.7600098,0.595688124,942.1699829,0.375075999,63.86865234,0.440682878,61.22200012,5/17/2017
9/7/2016,0.320656914,36.36903763,0.463381716,958.4899902,0.597322897,950.5,0.370817005,64.08634186,0.435188001,62.61199951,5/18/2017
9/8/2016,0.319938248,36.4930191,0.467449229,959.8400269,0.613268631,954.6500244,0.377336748,64.06742096,0.444683261,62.16600037,5/19/2017
9/9/2016,0.31726642,36.7147522,0.454712918,970.6699829,0.605728387,964.0700073,0.381629884,64.78675079,0.465049123,62.06999969,5/22/2017
9/10/2016,0.317691332,36.66944885,0.462048072,971.539978,0.610353422,970.5499878,0.382376338,65.00442505,0.472324564,60.77199936,5/23/2017
9/11/2016,0.317803086,36.55977249,0.459141206,980.3499756,0.617323119,977.6099854,0.378910956,65.0896225,0.478549602,62.04399872,5/24/2017
9/12/2016,0.313632947,36.68613815,0.467376799,993.3800049,0.615501329,991.8599854,0.37474075,65.89411926,0.48425777,63.36600113,5/25/2017
9/13/2016,0.311861031,36.62414932,0.462262445,995.7800293,0.623481547,993.2700195,0.368917169,66.21590424,0.479171806,65.02799988,5/26/2017
9/14/2016,0.312777841,36.63845062,0.440557949,996.7000122,0.620112076,996.1699829,0.360529959,66.64186859,0.478185665,67.01999664,5/30/2017
